ChemBL ID,SMILES,Compound Key,Ki,database,Assay ChEMBL ID,Document ChEMBL ID
CHEMBL312692,COc1cccc(CC(=O)NC2CCN(Cc3ccccc3)CC2)c1,32,326.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL413057,O=C(Cc1ccc(Cl)cc1)NC1CCN(Cc2ccccc2)CC1,4,80.7,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL75810,O=C(Cc1ccc(O)c(Cl)c1)NC1CCN(Cc2ccccc2)CC1,30,757.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL77285,O=C(Cc1ccc(Br)cc1)NC1CCN(Cc2ccccc2)CC1,10,23.9,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL76895,O=C(Cc1ccccc1)NC1CCN(Cc2ccccc2)CC1,1,240.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL76547,O=C(Cc1ccc(F)cc1F)NC1CCN(Cc2ccccc2)CC1,14,130.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL76864,O=C(Cc1cccc(Cl)c1)NC1CCN(Cc2ccccc2)CC1,3,36.9,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL305728,O=C(Cc1ccccc1[N+](=O)[O-])NC1CCN(Cc2ccccc2)CC1,22,493.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL308818,O=C(Cc1ccc(F)c(F)c1)NC1CCN(Cc2ccccc2)CC1,17,53.5,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL78059,O=C(Cc1c(F)cccc1F)NC1CCN(Cc2ccccc2)CC1,16,207.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL77953,O=C(Cc1cccc(C(F)(F)F)c1)NC1CCN(Cc2ccccc2)CC1,20,37.8,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL77120,COc1ccc(NC(=O)NC2CCN(Cc3ccccc3)CC2)c(OC)c1,39,227.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL76806,O=C(Cc1ccccc1F)NC1CCN(Cc2ccccc2)CC1,11,667.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL311622,O=C(Cc1cccc([N+](=O)[O-])c1)NC1CCN(Cc2ccccc2)CC1,23,79.2,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL74665,O=C(Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])NC1CCN(Cc2ccccc2)CC1,25,243.0,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL129768,O[C@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,(R)-(+)-3c,1235.0,CHEMBL,CHEMBL844344,CHEMBL1126960
CHEMBL306955,O=C(Cc1ccccc1C(F)(F)F)NC1CCN(Cc2ccccc2)CC1,19,61.9,CHEMBL,CHEMBL805746,CHEMBL1131000
CHEMBL309983,CN(CCN1CCCCCC1)S(=O)(=O)c1ccc(Br)cc1,9,44.4,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL81360,O=S(=O)(NCCN1CCCC1)c1ccc(Br)cc1,3,1487.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL79660,O=S(=O)(NCCN1CCCCCC1)c1ccc(Br)cc1,7,198.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL196476,COc1cccc2cc(C(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)oc12,2 (table 1 Page 7019),342.0,CHEMBL,CHEMBL884776,CHEMBL1140382
CHEMBL83430,N=C(NCc1ccccc1)NCc1ccccc1,DTG,12.8,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL81451,CCN(CC)CCNS(=O)(=O)c1ccc(I)cc1,2,2393.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL81455,CN(CCN1CCCCCC1)S(=O)(=O)c1ccc(I)cc1,10,23.5,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL439765,O=S(=O)(NCCN1CCCCCC1)c1ccc(I)cc1,8,189.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL83448,COc1ccc(S(=O)(=O)N(C)CCN2CCCCCC2)cc1I,12,337.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL79841,O=S(=O)(NCCN1CCCCC1)c1ccc(Br)cc1,5,459.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL79840,O=S(=O)(NCCN1CCCC1)c1ccc(I)cc1,4,1002.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL81500,O=S(=O)(NCCN1CCCCC1)c1ccc(I)cc1,6,206.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL81389,CCN(CC)CCNS(=O)(=O)c1ccc(Br)cc1,1,2826.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL82081,COc1ccc(S(=O)(=O)NCCN2CCCCC2)cc1I,11,449.0,CHEMBL,CHEMBL805748,CHEMBL1131008
CHEMBL74736,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCCC1,33,780.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL307628,O=C(OCOCCN1CCOCC1)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,22,981.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL75217,CCN(CC)CCOCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,20,667.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL440686,CCN(CC)CCOCCNC(=O)C1(c2ccccc2)CCCC1,40,2840.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL73234,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,1,894.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL73501,CCN(CC)CCOCNC(=O)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,38,527.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL72219,CCN(CC)CCOCCOC(=O)C1(c2ccc(Cl)cc2)CCCC1,36,648.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL147585,C=CCN1CCC2c3cc(O)ccc3CC1C2C,SKF-10047,44.0,CHEMBL,CHEMBL805750,CHEMBL1127585
CHEMBL339033,O[C@H](CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,(R)-(+)-3b,280.0,CHEMBL,CHEMBL844344,CHEMBL1126960
CHEMBL307668,O=C(NCOCCN1CCOCC1)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,39,1640.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL73017,O=C(OCOCCN1CCCC1)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,21,688.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL451542,CCN(CC)CCOCCN(C)CC1(c2ccccc2)CCCC1,43,1100.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL73762,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CC1,34,2910.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL308707,CCN(CC)CCOCCNCC1(c2ccccc2)CCCC1,42,1100.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL72506,CCN(CC)CCOCCOCC1(c2ccccc2)CCCC1,41,463.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL74305,CCN(CC)CCOCCOC(=O)C1(c2ccc(OC)cc2)CCCC1,37,1500.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL84971,C[C@@H]1CN(CCCN(c2ccccc2)c2ccccc2)C[C@@H](C)N1CCc1ccc(Cl)c(Cl)c1,13,216.0,CHEMBL,CHEMBL809527,CHEMBL1145802
CHEMBL309172,CCN(CC)CCOCCOC(=O)C(C)c1ccccc1,35,3110.0,CHEMBL,CHEMBL805749,CHEMBL1127585
CHEMBL1672033,COc1cccc2c1CCCC2NCCN1CCN(C2CCCCC2)CC1,,8.49,SRSLDB,,
CHEMBL345820,COc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc2ccccc12,1 (table 1 Page 7019),164.0,CHEMBL,CHEMBL884776,CHEMBL1140382
CHEMBL309064,COc1cccc2c1CCCC2N1CCN(C2CCCCC2)CC1,29,7.9,CHEMBL,CHEMBL807587,CHEMBL1148440
CHEMBL315166,Fc1ccc(N(CCCN2CCNCC2)c2ccc(F)cc2)cc1,15,385.0,CHEMBL,CHEMBL809527,CHEMBL1145802
CHEMBL306133,c1ccc2c(CCCCN3CCN(C4CCCCC4)CC3)cccc2c1,45,30.5,CHEMBL,CHEMBL807586,CHEMBL1148440
CHEMBL75878,COc1cccc2c1CCCC2CN1CCN(C2CCCCC2)CC1,30,16.4,CHEMBL,CHEMBL807586,CHEMBL1148440
CHEMBL75444,COc1ccc2c(c1)C(CCCN1CCN(C3CCCCC3)CC1)CCC2,35,1.22,CHEMBL,CHEMBL807586,CHEMBL1148440
CHEMBL74858,COc1cccc2c1CCCC2CCN1CCN(C2CCCCC2)CC1,31,21.1,CHEMBL,CHEMBL807586,CHEMBL1148440
,COc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,PB28,0.68,NewLiterature,,10.1016/j.bmc.2022.117032
,COc1cccc2c1CCCC2CCCN1CCC(C2CCCCC2)CC1,PB221,18.8,NewLiterature,,10.3390/ijms22126359
CHEMBL1197504,COc1cccc2c1CCCC2CCCN1CC[N+](C)(C2CCCCC2)CC1,,13.0,SRSLDB,,
CHEMBL77220,COc1cccc2c1CCCC2CCCCN1CCN(C2CCCCC2)CC1,37,3.58,CHEMBL,CHEMBL807586,CHEMBL1148440
CHEMBL62638,COc1c(C(=O)NC2CCN(C3C4CC5CC(C4)CC3C5)C2)cc(Br)c2ccccc12,4,70.0,CHEMBL,CHEMBL808105,CHEMBL1146691
CHEMBL61789,COc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(Br)c2ccccc12,16,26.4,CHEMBL,CHEMBL808105,CHEMBL1146691
CHEMBL59713,COc1cc(Br)cc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1OC,15,75.0,CHEMBL,CHEMBL808105,CHEMBL1146691
CHEMBL60133,COc1c(C(=O)NCCN2CCc3ccccc3C2)cc(Br)c2ccccc12,11a,47.7,CHEMBL,CHEMBL808105,CHEMBL1146691
CHEMBL60139,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)c3ccccc3c1OC)CC2,12,17.6,CHEMBL,CHEMBL808105,CHEMBL1146691
CHEMBL306365,COc1cccc2c1CCCC2CCCCCN1CCN(C2CCCCC2)CC1,39,0.35,CHEMBL,CHEMBL807586,CHEMBL1148440
CHEMBL60140,COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(Br)c3ccccc3c1OC)CC2,11b,21.2,CHEMBL,CHEMBL808105,CHEMBL1146691
CHEMBL74811,COc1cccc2c1CCCC2CCCCCCN1CCN(C2CCCCC2)CC1,40,103.0,CHEMBL,CHEMBL807586,CHEMBL1148440
CHEMBL106186,COc1ccccc1N1CCN(Cc2cn3c(O)nc4ccccc4c3n2)CC1,44a,4880.0,CHEMBL,CHEMBL805744,CHEMBL1131058
CHEMBL305366,COc1cc(Br)cc(C(=O)NCCN2CCc3ccccc3C2)c1OC,13a,716.5,CHEMBL,CHEMBL808105,CHEMBL1146691
CHEMBL64751,COc1ccc(Br)cc1C(=O)NCCN1CCc2ccccc2C1,17,89.4,CHEMBL,CHEMBL808105,CHEMBL1146691
CHEMBL148108,c1ccc(CCCN2CCCCC2)cc1,10,25.0,CHEMBL,CHEMBL808278,CHEMBL1135051
CHEMBL145867,c1ccc(CCCN2CCN(c3ccccn3)CC2)cc1,18,4.91,CHEMBL,CHEMBL808278,CHEMBL1135051
CHEMBL145921,c1ccc(CCCN2CCc3ccccc3C2)cc1,16,14.2,CHEMBL,CHEMBL808278,CHEMBL1135051
CHEMBL146239,CC1CCCN(CCCc2ccccc2)C1,12,6.61,CHEMBL,CHEMBL808278,CHEMBL1135051
CHEMBL146238,c1ccc(CCN2CCc3ccccc3C2)cc1,15,57.3,CHEMBL,CHEMBL808278,CHEMBL1135051
CHEMBL357431,CC1CCN(CCCc2ccccc2)CC1,14,12.1,CHEMBL,CHEMBL808278,CHEMBL1135051
CHEMBL144552,CC1CCCN(CCc2ccccc2)C1,11,84.4,CHEMBL,CHEMBL808278,CHEMBL1135051
CHEMBL343237,CC1CCN(CCc2ccccc2)CC1,13,33.3,CHEMBL,CHEMBL808278,CHEMBL1135051
CHEMBL41830,O=C1c2ccccc2CCC12CCN(Cc1ccccc1)CC2,1,10.0,CHEMBL,CHEMBL805217,CHEMBL1131209
CHEMBL274585,N#Cc1ccc(OCC2CCN(C/C=C/I)CC2)cc1,4,38.8,CHEMBL,CHEMBL811510,CHEMBL1130041
CHEMBL324513,CN(CCc1ccccc1[N+](=O)[O-])CCN1CCCC1,13,311.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL117051,COc1ccccc1CC(=O)N(C)CCN1CCCC1,4,3170.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL119481,CN(CCc1ccc(N)cc1)CCN1CCCC1,18,974.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL1672031,COc1cccc2c1CCC[C@H]2NC(=O)CN1CCN(C2CCCCC2)CC1,,10.1,SRSLDB,,
CHEMBL118160,CN(CCc1cccc(N)c1)CCN1CCCC1,17,2240.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL15941,Cn1c(=O)sc2cc(CCCCN3CCN(Cc4ccccc4)CC3)ccc21,11,2.0,CHEMBL,CHEMBL808286,CHEMBL1135280
CHEMBL116773,CN(CCN1CCCC1)C(=O)Cc1ccc([N+](=O)[O-])cc1,9,596.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL118405,CN(CCc1cccc([N+](=O)[O-])c1)CCN1CCCC1,14,95.2,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL118797,CN(CCc1ccc([N+](=O)[O-])cc1)CCN1CCCC1,15,62.7,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL118297,COc1ccc(CCN(C)CCN2CCCC2)cc1,12,256.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL117050,COc1cccc(CC(=O)N(C)CCN2CCCC2)c1,5,1110.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL119458,COc1ccc(CC(=O)N(C)CCN2CCCC2)cc1,6,1220.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL119310,CN(CCN1CCCC1)C(=O)Cc1ccccc1[N+](=O)[O-],7,1490.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL116434,CN(CCc1ccccc1N)CCN1CCCC1,16,640.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL326935,CN(CCN1CCCC1)C(=O)Cc1cccc([N+](=O)[O-])c1,8,539.0,CHEMBL,CHEMBL808279,CHEMBL1129631
CHEMBL129263,O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,(S)-(-)-3c,96.0,CHEMBL,CHEMBL844344,CHEMBL1126960
CHEMBL322468,CN1CC[C@]2(c3cccc(O)c3)CC(=O)/C(=C/c3ccc(Cl)c(Cl)c3)[C@H]1C2,(+)-3,13.4,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL322468,CN1CC[C@@]2(c3cccc(O)c3)CC(=O)/C(=C/c3ccc(Cl)c(Cl)c3)[C@@H]1C2,(-)-3,35.5,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL416846,COc1c(C(=O)N[C@H]2CCN(C3C4CCCC3CCC4)C2)cc(Br)c2ccccc12,11,137.0,CHEMBL,CHEMBL808906,CHEMBL1134687
,COc1cccc2c1CCC[C@@H]2CCCN1CCN(C2CCCCC2)CC1,(-)-R-PB28,0.49,NewLiterature,,10.1038/s41598-023-39662-w
CHEMBL52300,COc1c(C(=O)NC[C@H]2CCCN2C2CCCCCC2)cc(Br)c2ccccc12,30,57.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL53102,COc1c(C(=O)NC[C@H]2CCCN2Cc2ccccc2)cc(Br)c2ccccc12,26,207.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL54571,COc1c(C(=O)NC[C@@H]2CCCN2C2CCCC2)cc(Br)c2ccccc12,21,51.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL423122,COc1c(C(=O)NC2CC3CCCC(C2)N3C2CCCCC2)cc(Br)c2ccccc12,32,4.8,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL298864,COc1c(C(=O)NC2CC3CCCC(C2)N3C2CCCCCC2)cc(Br)c2ccccc12,33,7.9,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL53218,COc1c(C(=O)NC[C@@H]2CCCN2C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc(Br)c2ccccc12,25,141.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL298759,COc1c(C(=O)NC[C@@H]2CCCN2C2CCC2)cc(Br)c2ccccc12,20,152.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL53650,COc1c(C(=O)NC[C@@H]2CCCN2Cc2ccccc2)cc(Br)c2ccccc12,19,222.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL54026,COc1c(C(=O)N[C@@H]2CCN(C3CCCCC3)C2)cc(Br)c2ccccc12,15,9.8,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL53778,COc1c(C(=O)N[C@H]2CCN(C3CCCC3)C2)cc(Br)c2ccccc12,8,27.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL54866,COc1cc(I)cc(C(=O)NC2CC3CCCC(C2)N3Cc2ccccc2)c1OC,IABN,419.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL54667,COc1c(C(=O)N[C@H]2CCN(C3CCCCCC3)C2)cc(Br)c2ccccc12,10,17.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL52298,COc1c(C(=O)N[C@H]2CCN(C3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)C2)cc(Br)c2ccccc12,12,70.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL53401,COc1c(C(=O)NC2CCN(C3C4CCCC3CCC4)CC2)cc(Br)c2ccccc12,5,2.4,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL301732,COc1c(C(=O)NC[C@@H]2CCCN2C2CCCCCC2)cc(Br)c2ccccc12,23,44.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL54027,COc1c(C(=O)N[C@@H]2CCN(C3CCCC3)C2)cc(Br)c2ccccc12,14,15.3,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL50517,COc1c(C(=O)NC[C@H]2CCCN2C2CCC2)cc(Br)c2ccccc12,27,95.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL298875,COc1c(C(=O)N[C@@H]2CCN(Cc3ccccc3)C2)cc(Br)c2ccccc12,13,20.8,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL54662,COc1c(C(=O)NC[C@@H]2CCCN2C2C3CCCC2CCC3)cc(Br)c2ccccc12,24,267.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL52835,COc1c(C(=O)NC[C@@H]2CCCN2C2CCCCC2)cc(Br)c2ccccc12,22,147.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL416481,COc1c(C(=O)NC[C@H]2CCCN2C2CCCC2)cc(Br)c2ccccc12,28,35.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL54865,COc1c(C(=O)N[C@H]2CCN(C3CCCCC3)C2)cc(Br)c2ccccc12,9,25.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL50465,COc1c(C(=O)N[C@H]2CCN(Cc3ccccc3)C2)cc(Br)c2ccccc12,7,42.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL301302,COc1c(C(=O)N[C@@H]2CCN(C3C4CCCC3CCC4)C2)cc(Br)c2ccccc12,17,279.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL53320,COc1c(C(=O)N[C@@H]2CCN(C3CCCCCC3)C2)cc(Br)c2ccccc12,16,10.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL53078,COc1c(C(=O)NC2CCN(C3CCCCCC3)CC2)cc(Br)c2ccccc12,4,2.6,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL1672035,COc1cccc2c1CCC[C@@H]2NCCN1CCN(C2CCCCC2)CC1,(-)-S-26,8.52,SRSLDB,,
CHEMBL51754,COc1c(C(=O)N[C@@H]2CCN(C3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)C2)cc(Br)c2ccccc12,18,21.4,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL54092,COc1c(C(=O)NC2CCN(C3CCCC3)CC2)cc(Br)c2ccccc12,2,6.8,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL52588,COc1c(C(=O)NC2CC3CCCC(C2)N3Cc2ccccc2)cc(Br)c2ccccc12,37,250.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL359209,COc1ccc(CC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,7,464.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL146999,Nc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1,14,14.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL148112,NCCN1CCN(CCCc2ccccc2)CC1,30,188.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL147370,Nc1ccccc1CCN1CCN(CCCc2ccccc2)CC1,12,18.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL148377,O=C(Cc1cccc([N+](=O)[O-])c1)N1CCN(CCCc2ccccc2)CC1,3,65.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL148008,O=[N+]([O-])c1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1,11,25.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL343654,Clc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1Cl,8,39.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL144072,NCCCCN1CCN(CCCc2ccccc2)CC1,32,999.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL147779,COc1ccccc1CCN1CCN(CCCc2ccccc2)CC1,15,7.5,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL144393,COc1ccccc1CCN1CCN(CCc2ccccc2OC)CC1,21,17.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL1672032,COc1cccc2c1CCC[C@@H]2NC(=O)CN1CCN(C2CCCCC2)CC1,(-)(S)-20，54,5.92,SRSLDB,,10.1016/j.bioorg.2021.105163
CHEMBL148164,NCCCC(=O)N1CCN(CCCc2ccccc2)CC1,29,3839.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL424114,NCCCN1CCN(CCCc2ccccc2)CC1,31,2000.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL144741,O=[N+]([O-])c1cccc(CCN2CCN(CCCc3ccccc3)CC2)c1,10,9.4,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL144394,COc1ccc(CCN2CCN(C(=O)Cc3ccc(OC)cc3)CC2)cc1,20,744.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL356738,NCCC(=O)N1CCN(CCCc2ccccc2)CC1,28,1783.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL440173,NCC(=O)N1CCN(CCCc2ccccc2)CC1,27,303.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL146723,COc1ccccc1CC(=O)N1CCN(CCCc2ccccc2)CC1,5,294.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL340211,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,1b,51.0,CHEMBL,CHEMBL844344,CHEMBL1126960
CHEMBL87841,Fc1ccc(N(CCCN2CCN(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,17,78.1,CHEMBL,CHEMBL809527,CHEMBL1145802
CHEMBL358321,COc1cccc(CC(=O)N2CCN(CCCc3ccccc3)CC2)c1,6,206.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL147208,CC(C)(C)OC(=O)NCCC(=O)N1CCN(CCCc2ccccc2)CC1,25,4561.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL144469,O=C(Cc1ccccc1[N+](=O)[O-])N1CCN(CCCc2ccccc2)CC1,2,76.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL147485,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCCc2ccccc2)CC1,1,78.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL358116,COc1cccc(CCN2CCN(CCCc3ccccc3)CC2)c1,16,10.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL147098,Nc1cccc(CCN2CCN(CCCc3ccccc3)CC2)c1,13,37.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL144490,COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1,17,29.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL342809,CC(C)(C)OC(=O)NCCCC(=O)N1CCN(CCCc2ccccc2)CC1,26,126.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL356582,O=[N+]([O-])c1ccccc1CCN1CCN(CCCc2ccccc2)CC1,9,4.9,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL146411,COc1ccc(CCN2CCN(CCc3ccc(OC)cc3)CC2)cc1,23,99.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL147575,O=C(Cc1ccc([N+](=O)[O-])cc1)N1CCN(CCCc2ccccc2)CC1,4,167.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL15456,Cn1c(=O)sc2cc(CCCCN3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)ccc21,15,2.0,CHEMBL,CHEMBL808286,CHEMBL1135280
CHEMBL146546,COc1cccc(CCN2CCN(CCc3cccc(OC)c3)CC2)c1,22,29.0,CHEMBL,CHEMBL808908,CHEMBL1131417
CHEMBL126257,CN1CC2(CCN(C[C@H](O)c3cccc(Br)c3)CC2)c2ccccc21,23a,99.2,CHEMBL,CHEMBL808909,CHEMBL1130429
CHEMBL338140,CN1CC2(CCN(C[C@H](O)Cc3ccc(Br)cc3)CC2)c2ccccc21,22a,22.9,CHEMBL,CHEMBL808909,CHEMBL1130429
CHEMBL87414,O[C@@H]1CCN(Cc2ccc(F)cc2)C[C@H]1N1CCC2(CCc3ccccc32)CC1,20b,67.0,CHEMBL,CHEMBL808909,CHEMBL1130429
CHEMBL340815,CN1CC2(CCN([C@@H]3CN(Cc4cccc(I)c4)CC[C@H]3O)CC2)c2ccccc21,21a,139.2,CHEMBL,CHEMBL808909,CHEMBL1130429
CHEMBL341139,O=C(CCCN1CCC2(CCc3ccccc32)CC1)c1ccc(F)cc1,24b,3.3,CHEMBL,CHEMBL808909,CHEMBL1130429
CHEMBL314170,O[C@@H]1CCN(Cc2cccc(I)c2)C[C@H]1N1CCC2(CCc3ccccc32)CC1,21b,224.0,CHEMBL,CHEMBL808909,CHEMBL1130429
